Year,Month,Day,MaxT,MinT,Precip,Snow,SnowDepth
2007,9,14,66,44,-999,0,0
2007,9,15,89,47,-999,0,0
2007,9,16,87,46,-999,0,0
2007,9,17,75,55,0.11,0,0
2007,9,18,78,53,0,0,0
2007,9,19,79,43,0,0,0
2007,9,20,88,47,0,0,0
2007,9,21,89,59,0,0,0
2007,9,22,89,46,0,0,0
2007,9,23,76,58,0,0,0
2007,9,24,66,47,0.91,0,0
2007,9,25,64,38,0.43,0,0
2007,9,26,75,40,0,0,0
2007,9,27,73,41,0,0,0
2007,9,28,77,43,0,0,0
2007,9,29,76,49,0,0,0
2007,9,30,74,46,0,0,0
2007,10,1,83,41,0,0,0
2007,10,2,71,51,-999,0,0
2007,10,3,82,53,0,0,0
2007,10,4,82,48,0,0,0
2007,10,5,80,46,0,0,0
2007,10,6,83,53,0,0,0
2007,10,7,77,42,0.01,0,0
2007,10,8,71,34,0,0,0
2007,10,9,75,39,0,0,0
2007,10,10,76,41,0,0,0
2007,10,11,77,43,0,0,0
2007,10,12,67,41,0,0,0
2007,10,13,63,46,0.06,0,0
2007,10,14,50,39,0.91,0,0
2007,10,15,61,36,0.15,0,0
2007,10,16,62,32,0,0,0
2007,10,17,61,39,0,0,0
2007,10,18,56,40,0,0,0
2007,10,19,72,41,0,0,0
2007,10,20,77,54,0,0,0
2007,10,21,64,32,0.08,0,0
2007,10,22,54,25,0,0,0
2007,10,23,69,34,0,0,0
2007,10,24,76,38,0,0,0
2007,10,25,78,41,0,0,0
2007,10,26,60,42,0,0,0
2007,10,27,49,35,0.11,0,0
2007,10,28,70,35,0,0,0
2007,10,29,75,40,0,0,0
2007,10,30,75,47,0,0,0
2007,10,31,64,33,0.06,0,0
2007,11,1,63,29,0,0,0
2007,11,2,59,29,0,0,0
2007,11,3,67,26,0,0,0
2007,11,4,75,38,0,0,0
2007,11,5,65,35,0,0,0
2007,11,6,55,24,0,0,0
2007,11,7,73,31,0,0,0
2007,11,8,74,43,0,0,0
2007,11,9,68,37,0,0,0
2007,11,10,68,46,0,0,0
2007,11,11,68,47,0,0,0
2007,11,12,59,36,-999,0,0
2007,11,13,72,34,0,0,0
2007,11,14,64,30,0.03,0,0
2007,11,15,59,20,0,0,0
2007,11,16,68,53,0,0,0
2007,11,17,60,46,0,0,0
2007,11,18,69,44,0,0,0
2007,11,19,76,56,0,0,0
2007,11,20,59,33,0,0,0
2007,11,21,35,22,0.44,6,5
2007,11,22,32,12,-999,-999,3
2007,11,23,27,21,-999,-999,3
2007,11,24,42,13,0,0,2
2007,11,25,56,23,0,0,-999
2007,11,26,44,25,0,0,-999
2007,11,27,62,20,0,0,-999
2007,11,28,47,25,-999,-999,-999
2007,11,29,53,17,0,0,-999
2007,11,30,43,15,0,0,-999
2007,12,1,40,18,-999,-999,-999
2007,12,2,46,17,0,0,-999
2007,12,3,60,24,0,0,0
2007,12,4,70,42,0,0,0
2007,12,5,59,37,0,0,0
2007,12,6,52,34,0.01,0,0
2007,12,7,43,28,0.36,2,2
2007,12,8,29,15,0.4,4,6
2007,12,9,25,7,0.19,3,8
2007,12,10,42,11,0,0,6
2007,12,11,30,20,0.35,7,12
2007,12,12,37,7,0.03,0,9
2007,12,13,43,16,0,0,8
2007,12,14,23,12,0.11,3,10
2007,12,15,37,3,0,0,10
2007,12,16,47,13,0,0,8
2007,12,17,54,19,0,0,5
2007,12,18,50,28,0,0,5
2007,12,19,52,24,0,0,5
2007,12,20,49,33,0,0,4
2007,12,21,47,26,0.07,1,5
2007,12,22,35,9,-999,-999,5
2007,12,23,44,15,0,0,5
2007,12,24,55,17,0,0,3
2007,12,25,47,23,0.36,6,9
2007,12,26,31,6,0.05,0,8
2007,12,27,21,11,0.17,3,9
2007,12,28,29,3,-999,-999,8
2007,12,29,32,11,0,0,6
2007,12,30,41,20,-999,-999,6
2007,12,31,32,13,-999,0,5
2008,1,1,30,12,0,0,5
2008,1,2,39,7,0,0,5
2008,1,3,57,24,0,0,5
2008,1,4,56,41,0,0,4
2008,1,5,61,38,-999,0,1
2008,1,6,46,29,-999,-999,-999
2008,1,7,41,25,-999,-999,-999
2008,1,8,43,20,0.03,0,-999
2008,1,9,38,23,0.03,1,1
2008,1,10,44,21,0,0,-999
2008,1,11,44,35,0,0,-999
2008,1,12,45,23,0,0,-999
2008,1,13,41,19,0,0,-999
2008,1,14,47,20,0,0,-999
2008,1,15,50,29,0,0,-999
2008,1,16,42,15,0.03,0,-999
2008,1,17,26,2,0,0,-999
2008,1,18,30,18,0.01,0,-999
2008,1,19,39,5,0.04,1,1
2008,1,20,40,16,0,0,-999
2008,1,21,29,7,0.07,3,3
2008,1,22,38,-5,-999,-999,1
2008,1,23,36,18,0,0,1
2008,1,24,40,7,0,0,-999
2008,1,25,43,17,0,0,-999
2008,1,26,56,36,0,0,-999
2008,1,27,64,27,0,0,-999
2008,1,28,56,34,-999,0,-999
2008,1,29,43,19,-999,-999,-999
2008,1,30,39,23,0.07,1,1
2008,1,31,43,10,0.18,3,2
2008,2,1,45,27,0,0,-999
2008,2,2,42,15,0,0,-999
2008,2,3,37,15,0,0,-999
2008,2,4,33,22,0.13,2,3
2008,2,5,31,15,0.11,2,3
2008,2,6,45,7,0,0,1
2008,2,7,44,14,-999,-999,1
2008,2,8,39,24,-999,-999,-999
2008,2,9,52,30,0,0,-999
2008,2,10,56,26,0,0,-999
2008,2,11,52,35,-999,-999,-999
2008,2,12,48,22,-999,-999,-999
2008,2,13,65,24,0,0,0
2008,2,14,56,19,0.17,4,3
2008,2,15,42,12,0,0,-999
2008,2,16,56,21,0,0,-999
2008,2,17,44,25,-999,-999,-999
2008,2,18,47,19,-999,-999,-999
2008,2,19,63,23,0,0,-999
2008,2,20,46,24,0,0,0
2008,2,21,49,24,0,0,0
2008,2,22,53,24,0,0,0
2008,2,23,53,29,0,0,0
2008,2,24,61,28,0,0,0
2008,2,25,50,30,-999,0,0
2008,2,26,49,18,0.22,2,-999
2008,2,27,55,25,0,0,0
2008,2,28,61,34,0,0,0
2008,2,29,62,27,0,0,0
2008,3,1,73,44,0,0,0
2008,3,2,63,28,0.23,4,3
2008,3,3,46,14,0,0,-999
2008,3,4,51,31,-999,-999,-999
2008,3,5,36,21,0.11,2,2
2008,3,6,41,13,0,0,0
2008,3,7,54,21,0,0,0
2008,3,8,49,32,0,0,0
2008,3,9,51,25,0,0,0
2008,3,10,52,25,0,0,0
2008,3,11,68,28,0,0,0
2008,3,12,62,27,0,0,0
2008,3,13,58,32,0,0,0
2008,3,14,49,36,-999,0,0
2008,3,15,49,20,-999,-999,0
2008,3,16,47,23,0.09,0,-999
2008,3,17,36,27,0.49,6,4
2008,3,18,49,22,0,0,-999
2008,3,19,61,33,0,0,0
2008,3,20,65,31,0,0,0
2008,3,21,55,34,0,0,0
2008,3,22,49,29,0.01,0,-999
2008,3,23,51,17,0.12,2,0
2008,3,24,66,32,0,0,0
2008,3,25,66,38,0,0,0
2008,3,26,70,29,0,0,0
2008,3,27,62,32,0.1,0,0
2008,3,28,45,31,0,0,0
2008,3,29,65,27,0,0,0
2008,3,30,43,25,0.2,2,-999
2008,3,31,43,25,0.12,2,0
2008,4,1,44,18,0,0,0
2008,4,2,54,25,0,0,0
2008,4,3,52,35,0.17,-999,0
2008,4,4,61,25,0,0,0
2008,4,5,63,33,0,0,0
2008,4,6,58,33,0,0,0
2008,4,7,52,31,0.3,2,0
2008,4,8,54,29,0,0,0
2008,4,9,55,31,-999,0,0
2008,4,10,48,30,0.28,3,-999
2008,4,11,46,31,-999,-999,0
2008,4,12,53,27,0,0,0
2008,4,13,61,26,0,0,0
2008,4,14,75,35,0,0,0
2008,4,15,80,48,0,0,0
2008,4,16,76,31,0.23,2,2
2008,4,17,50,28,0.15,2,0
2008,4,18,68,29,0,0,0
2008,4,19,78,34,0,0,0
2008,4,20,75,48,0,0,0
2008,4,21,68,32,0,0,0
2008,4,22,69,29,0,0,0
2008,4,23,75,36,0,0,0
2008,4,24,72,40,0,0,0
2008,4,25,58,34,0,0,0
2008,4,26,52,34,-999,-999,0
2008,4,27,64,23,0,0,0
2008,4,28,73,32,0,0,0
2008,4,29,77,45,0,0,0
2008,4,30,80,45,0,0,0
2008,5,1,75,32,0.28,1,0
2008,5,2,53,34,0,0,0
2008,5,3,59,25,0,0,0
2008,5,4,65,38,0,0,0
2008,5,5,75,38,0,0,0
2008,5,6,76,41,0,0,0
2008,5,7,70,42,1.1,0,0
2008,5,8,67,44,-999,0,0
2008,5,9,74,37,0,0,0
2008,5,10,69,40,0.24,-999,0
2008,5,11,74,30,0,0,0
2008,5,12,79,53,0,0,0
2008,5,13,59,34,0.72,-999,0
2008,5,14,65,35,-999,0,0
2008,5,15,59,41,0.25,0,0
2008,5,16,71,39,0,0,0
2008,5,17,76,48,-999,0,0
2008,5,18,82,47,0,0,0
2008,5,19,82,55,0,0,0
2008,5,20,81,47,0,0,0
2008,5,21,81,53,0,0,0
2008,5,22,80,54,0.06,0,0
2008,5,23,69,38,0,0,0
2008,5,24,71,42,0,0,0
2008,5,25,76,51,-999,0,0
2008,5,26,71,47,0.64,0,0
2008,5,27,53,41,0.87,0,0
2008,5,28,70,45,0.05,0,0
2008,5,29,80,49,0,0,0
2008,5,30,78,48,0,0,0
2008,5,31,79,49,0,0,0
2008,6,1,80,47,0,0,0
2008,6,2,85,50,0,0,0
2008,6,3,81,51,-999,0,0
2008,6,4,72,50,0.02,0,0
2008,6,5,63,46,1.56,0,0
2008,6,6,77,45,0,0,0
2008,6,7,71,45,0,0,0
2008,6,8,69,52,-999,0,0
2008,6,9,78,43,0,0,0
2008,6,10,88,47,0,0,0
2008,6,11,87,44,-999,0,0
2008,6,12,70,49,0,0,0
2008,6,13,80,40,0,0,0
2008,6,14,87,50,0,0,0
2008,6,15,86,52,0,0,0
2008,6,16,79,53,0,0,0
2008,6,17,89,50,0,0,0
2008,6,18,86,53,0,0,0
2008,6,19,81,55,-999,0,0
2008,6,20,81,50,0,0,0
2008,6,21,86,49,0,0,0
2008,6,22,89,51,-999,0,0
2008,6,23,82,55,-999,0,0
2008,6,24,88,51,-999,0,0
2008,6,25,89,59,0,0,0
2008,6,26,90,56,0,0,0
2008,6,27,87,58,0,0,0
2008,6,28,86,55,0,0,0
2008,6,29,82,46,0,0,0
2008,6,30,90,50,0,0,0
2008,7,1,89,54,-999,0,0
2008,7,2,88,57,0,0,0
2008,7,3,80,54,0,0,0
2008,7,4,94,54,0,0,0
2008,7,5,95,61,-999,0,0
2008,7,6,81,61,0.01,0,0
2008,7,7,84,59,-999,0,0
2008,7,8,88,53,0.03,0,0
2008,7,9,90,51,0,0,0
2008,7,10,98,57,0,0,0
2008,7,11,98,60,0,0,0
2008,7,12,87,52,0,0,0
2008,7,13,91,51,0,0,0
2008,7,14,94,50,0,0,0
2008,7,15,92,62,0,0,0
2008,7,16,95,58,0,0,0
2008,7,17,90,64,0.04,0,0
2008,7,18,92,55,-999,0,0
2008,7,19,96,59,0,0,0
2008,7,20,98,60,0,0,0
2008,7,21,93,61,0,0,0
2008,7,22,95,61,0,0,0
2008,7,23,94,68,-999,0,0
2008,7,24,95,59,0.01,0,0
2008,7,25,93,57,0,0,0
2008,7,26,89,62,0,0,0
2008,7,27,98,62,0,0,0
2008,7,28,91,60,-999,0,0
2008,7,29,91,58,-999,0,0
2008,7,30,97,60,0,0,0
2008,7,31,96,59,0,0,0
2008,8,1,98,58,-999,0,0
2008,8,2,99,66,-999,0,0
2008,8,3,95,65,-999,0,0
2008,8,4,93,58,0.03,0,0
2008,8,5,86,57,-999,0,0
2008,8,6,88,58,0.02,0,0
2008,8,7,79,60,0.27,0,0
2008,8,8,84,59,0.01,0,0
2008,8,9,87,58,0.01,0,0
2008,8,10,83,58,0,0,0
2008,8,11,86,52,0.04,0,0
2008,8,12,90,51,0,0,0
2008,8,13,91,56,0,0,0
2008,8,14,87,53,-999,0,0
2008,8,15,63,48,0.87,0,0
2008,8,16,56,48,1.31,0,0
2008,8,17,71,45,0.38,0,0
2008,8,18,77,49,0,0,0
2008,8,19,83,52,0,0,0
2008,8,20,85,51,0,0,0
2008,8,21,92,54,0,0,0
2008,8,22,89,62,0,0,0
2008,8,23,79,54,0.03,0,0
2008,8,24,83,54,-999,0,0
2008,8,25,86,53,0,0,0
2008,8,26,90,59,0,0,0
2008,8,27,84,53,0,0,0
2008,8,28,75,56,0,0,0
2008,8,29,82,50,0,0,0
2008,8,30,88,48,0,0,0
2008,8,31,88,55,-999,0,0
2008,9,1,85,57,0.01,0,0
2008,9,2,79,47,0.01,0,0
2008,9,3,71,42,0,0,0
2008,9,4,73,44,0,0,0
2008,9,5,70,45,0.07,0,0
2008,9,6,68,43,-999,0,0
2008,9,7,74,43,0,0,0
2008,9,8,70,41,0.24,0,0
2008,9,9,84,39,0,0,0
2008,9,10,79,49,0.01,0,0
2008,9,11,76,47,0.04,0,0
2008,9,12,63,47,1.24,0,0
2008,9,13,75,45,0,0,0
2008,9,14,69,43,0.2,0,0
2008,9,15,72,40,0,0,0
2008,9,16,79,44,0,0,0
2008,9,17,80,48,0,0,0
2008,9,18,77,48,0,0,0
2008,9,19,77,48,0,0,0
2008,9,20,77,47,-999,0,0
2008,9,21,76,49,0.02,0,0
2008,9,22,80,49,0,0,0
2008,9,23,77,43,0,0,0
2008,9,24,77,43,0,0,0
2008,9,25,84,45,0,0,0
2008,9,26,86,54,0,0,0
2008,9,27,74,47,0,0,0
2008,9,28,82,49,0,0,0
2008,9,29,73,40,0,0,0
2008,9,30,79,42,0,0,0
2008,10,1,78,44,0,0,0
2008,10,2,81,47,-999,0,0
2008,10,3,76,45,0,0,0
2008,10,4,69,46,-999,0,0
2008,10,5,72,50,-999,0,0
2008,10,6,65,39,0.1,0,0
2008,10,7,72,34,0,0,0
2008,10,8,80,34,0,0,0
2008,10,9,65,36,0,0,0
2008,10,10,47,37,0,0,0
2008,10,11,45,35,0.25,0,0
2008,10,12,39,35,0.32,0,0
2008,10,13,54,28,0.43,0,0
2008,10,14,51,29,0,0,0
2008,10,15,60,29,0,0,0
2008,10,16,76,34,0,0,0
2008,10,17,70,38,0,0,0
2008,10,18,77,41,0,0,0
2008,10,19,74,46,0,0,0
2008,10,20,64,46,-999,0,0
2008,10,21,66,46,0.06,0,0
2008,10,22,50,30,0.02,-999,0
2008,10,23,55,21,0,0,0
2008,10,24,65,31,0,0,0
2008,10,25,71,39,0,0,0
2008,10,26,67,44,0,0,0
2008,10,27,59,23,0,0,0
2008,10,28,72,37,0,0,0
2008,10,29,78,40,0,0,0
2008,10,30,73,42,0,0,0
2008,10,31,75,40,0,0,0
2008,11,1,75,44,0,0,0
2008,11,2,74,42,0,0,0
2008,11,3,68,51,0,0,0
2008,11,4,67,35,0,0,0
2008,11,5,59,33,0,0,0
2008,11,6,50,28,0,0,0
2008,11,7,58,31,0,0,0
2008,11,8,55,33,0,0,0
2008,11,9,56,29,0,0,0
2008,11,10,50,29,0,0,0
2008,11,11,58,26,0,0,0
2008,11,12,59,30,0,0,0
2008,11,13,66,51,0,0,0
2008,11,14,58,28,0.07,1,0
2008,11,15,52,18,0,0,0
2008,11,16,70,35,0,0,0
2008,11,17,72,38,0,0,0
2008,11,18,78,47,0,0,0
2008,11,19,70,58,0,0,0
2008,11,20,50,27,0.02,0,0
2008,11,21,55,25,-999,-999,0
2008,11,22,65,24,0,0,0
2008,11,23,59,35,0,0,0
2008,11,24,64,20,0,0,0
2008,11,25,61,35,0,0,0
2008,11,26,62,29,0,0,0
2008,11,27,47,32,0,0,0
2008,11,28,49,21,0,0,0
2008,11,29,43,23,0.04,0,0
2008,11,30,36,29,-999,-999,0
2008,12,1,57,21,0,0,0
2008,12,2,66,42,0,0,0
2008,12,3,55,22,0.03,0,-999
2008,12,4,22,12,0.36,7,7
2008,12,5,46,0,-999,-999,4
2008,12,6,58,26,0,0,1
2008,12,7,67,35,0,0,0
2008,12,8,60,30,0.1,1,1
2008,12,9,33,16,0.59,9,9
2008,12,10,51,14,0,0,6
2008,12,11,51,33,0,0,3
2008,12,12,48,22,0,0,1
2008,12,13,54,33,0,0,0
2008,12,14,46,-5,0.25,4,4
2008,12,15,7,-15,-999,-999,4
2008,12,16,38,-7,-999,-999,2
2008,12,17,40,1,0,0,2
2008,12,18,31,15,-999,-999,2
2008,12,19,47,21,0,0,2
2008,12,20,36,16,-999,-999,2
2008,12,21,23,3,0,0,2
2008,12,22,27,3,0,0,1
2008,12,23,40,12,-999,-999,2
2008,12,24,36,18,0,0,2
2008,12,25,52,16,0,0,1
2008,12,26,46,29,0,0,1
2008,12,27,34,10,0,0,1
2008,12,28,53,26,0,0,-999
2008,12,29,55,33,0,0,-999
2008,12,30,56,36,0,0,-999
2008,12,31,60,15,0,0,0
2009,1,1,55,45,0,0,-999
2009,1,2,63,47,0,0,0
2009,1,3,49,23,0.01,0,-999
2009,1,4,24,13,0.03,2,-999
2009,1,5,43,7,0,0,-999
2009,1,6,43,22,0,0,0
2009,1,7,53,30,0,0,0
2009,1,8,61,38,0,0,0
2009,1,9,55,38,-999,-999,0
2009,1,10,42,21,0,0,0
2009,1,11,47,27,0,0,0
2009,1,12,43,23,0.4,6,5
2009,1,13,49,15,0,0,3
2009,1,14,46,33,0,0,2
2009,1,15,46,26,0,0,1
2009,1,16,62,27,0,0,-999
2009,1,17,59,32,0,0,-999
2009,1,18,65,29,0,0,-999
2009,1,19,69,38,0,0,-999
2009,1,20,71,34,0,0,-999
2009,1,21,70,40,0,0,0
2009,1,22,65,49,0,0,0
2009,1,23,56,21,0.01,0,-999
2009,1,24,45,18,-999,-999,0
2009,1,25,33,12,0.08,3,2
2009,1,26,15,5,0.08,1,2
2009,1,27,29,-6,0.01,0,1
2009,1,28,40,24,0,0,-999
2009,1,29,40,21,0,0,-999
2009,1,30,56,24,0,0,-999
2009,1,31,64,34,0,0,-999
2009,2,1,51,13,0,0,0
2009,2,2,51,28,0,0,0
2009,2,3,59,32,0,0,0
2009,2,4,67,28,0,0,0
2009,2,5,69,33,0,0,0
2009,2,6,59,35,0,0,0
2009,2,7,52,37,0,0,0
2009,2,8,46,25,0,0,0
2009,2,9,49,30,0,0,0
2009,2,10,45,29,-999,-999,0
2009,2,11,44,17,0.17,2,-999
2009,2,12,41,17,0,0,-999
2009,2,13,35,25,-999,-999,-999
2009,2,14,30,20,0.08,1,-999
2009,2,15,48,16,-999,-999,-999
2009,2,16,61,18,0,0,0
2009,2,17,54,35,-999,-999,0
2009,2,18,50,30,0,0,0
2009,2,19,50,24,0,0,0
2009,2,20,54,29,0,0,0
2009,2,21,49,11,0.02,1,0
2009,2,22,56,25,0,0,0
2009,2,23,64,31,0,0,0
2009,2,24,69,37,0,0,0
2009,2,25,64,35,0,0,0
2009,2,26,60,40,0,0,0
2009,2,27,44,21,-999,-999,0
2009,2,28,46,15,0,0,0
2009,2,29,-998,-998,-998,-998,-998
2009,3,1,68,23,0,0,0
2009,3,2,72,37,0,0,0
2009,3,3,71,55,0,0,0
2009,3,4,74,50,0,0,0
2009,3,5,66,39,0,0,0
2009,3,6,53,28,0,0,0
2009,3,7,49,26,-999,-999,0
2009,3,8,64,28,0,0,0
2009,3,9,57,28,0,0,0
2009,3,10,40,14,0.06,1,-999
2009,3,11,42,12,0,0,-999
2009,3,12,48,15,0,0,0
2009,3,13,50,20,0,0,0
2009,3,14,62,22,0,0,0
2009,3,15,63,32,0,0,0
2009,3,16,70,41,0,0,0
2009,3,17,73,43,0,0,0
2009,3,18,68,38,0,0,0
2009,3,19,66,30,0,0,0
2009,3,20,65,42,-999,0,0
2009,3,21,73,34,0,0,0
2009,3,22,76,41,0,0,0
2009,3,23,71,36,0.17,0,0
2009,3,24,52,32,0,0,0
2009,3,25,50,27,-999,-999,0
2009,3,26,41,17,1.32,16,15
2009,3,27,33,13,0.34,4,14
2009,3,28,46,13,0,0,9
2009,3,29,62,23,0,0,5
2009,3,30,60,28,-999,-999,2
2009,3,31,46,23,0,0,-999
2009,4,1,44,27,0.25,4,5
2009,4,2,55,16,0.01,0,-999
2009,4,3,59,32,0.04,0,0
2009,4,4,54,28,0.63,3,1
2009,4,5,36,15,0.14,2,1
2009,4,6,52,18,0.01,0,-999
2009,4,7,68,29,0,0,0
2009,4,8,69,33,0,0,0
2009,4,9,63,35,-999,0,0
2009,4,10,58,32,-999,0,0
2009,4,11,58,32,0,0,0
2009,4,12,54,37,0.08,0,0
2009,4,13,65,32,0.01,0,0
2009,4,14,67,43,-999,0,0
2009,4,15,70,38,0,0,0
2009,4,16,62,37,0.38,-999,0
2009,4,17,39,32,2.59,5,5
2009,4,18,42,32,1.14,2,4
2009,4,19,58,32,0.02,0,1
2009,4,20,73,40,0,0,0
2009,4,21,75,42,0,0,0
2009,4,22,77,42,0,0,0
2009,4,23,80,46,0,0,0
2009,4,24,76,52,0,0,0
2009,4,25,61,37,0.01,0,0
2009,4,26,58,32,0.01,0,0
2009,4,27,45,32,0.56,4,0
2009,4,28,60,37,0,0,0
2009,4,29,72,41,0,0,0
2009,4,30,70,37,0,0,0
2009,5,1,57,38,0.04,0,0
2009,5,2,48,37,0.17,0,0
2009,5,3,62,38,-999,0,0
2009,5,4,66,40,0.07,0,0
2009,5,5,70,52,0,0,0
2009,5,6,79,42,0,0,0
2009,5,7,80,50,0,0,0
2009,5,8,77,53,0,0,0
2009,5,9,66,43,0,0,0
2009,5,10,63,41,0.22,0,0
2009,5,11,71,44,0.19,0,0
2009,5,12,83,45,0,0,0
2009,5,13,79,50,0,0,0
2009,5,14,72,36,0,0,0
2009,5,15,72,50,-999,0,0
2009,5,16,66,43,0.01,0,0
2009,5,17,80,43,0,0,0
2009,5,18,87,49,0,0,0
2009,5,19,86,55,-999,0,0
2009,5,20,81,55,0,0,0
2009,5,21,79,51,0,0,0
2009,5,22,73,48,0,0,0
2009,5,23,74,50,0.18,0,0
2009,5,24,65,51,0.78,0,0
2009,5,25,64,47,0.51,0,0
2009,5,26,63,47,0.87,0,0
2009,5,27,72,41,-999,0,0
2009,5,28,76,46,-999,0,0
2009,5,29,79,45,0,0,0
2009,5,30,77,52,0.04,0,0
2009,5,31,80,48,-999,0,0
2009,6,1,73,54,0,0,0
2009,6,2,69,46,0.95,0,0
2009,6,3,62,45,0.1,0,0
2009,6,4,68,46,-999,0,0
2009,6,5,74,49,0,0,0
2009,6,6,78,47,0.02,0,0
2009,6,7,78,47,0.03,0,0
2009,6,8,60,41,0.01,0,0
2009,6,9,72,47,0.21,0,0
2009,6,10,70,46,0.24,0,0
2009,6,11,70,48,0.02,0,0
2009,6,12,70,43,0.12,0,0
2009,6,13,71,50,0.18,0,0
2009,6,14,76,47,0.03,0,0
2009,6,15,68,47,0.29,0,0
2009,6,16,79,46,-999,0,0
2009,6,17,78,50,-999,0,0
2009,6,18,80,51,0.01,0,0
2009,6,19,76,50,0.13,0,0
2009,6,20,76,55,0.1,0,0
2009,6,21,80,50,0.02,0,0
2009,6,22,85,50,0,0,0
2009,6,23,85,53,0.02,0,0
2009,6,24,85,52,0.04,0,0
2009,6,25,81,71,-999,0,0
2009,6,26,81,56,0.17,0,0
2009,6,27,84,54,0,0,0
2009,6,28,83,52,0,0,0
2009,6,29,88,54,0,0,0
2009,6,30,89,54,-999,0,0
2009,7,1,89,54,0,0,0
2009,7,2,86,53,0.3,0,0
2009,7,3,85,60,0.01,0,0
2009,7,4,76,57,0.05,0,0
2009,7,5,76,51,0.02,0,0
2009,7,6,84,51,0,0,0
2009,7,7,88,50,0,0,0
2009,7,8,91,54,0,0,0
2009,7,9,89,57,0,0,0
2009,7,10,87,56,0,0,0
2009,7,11,89,57,-999,0,0
2009,7,12,88,58,0.03,0,0
2009,7,13,85,56,0.04,0,0
2009,7,14,93,60,0,0,0
2009,7,15,90,51,0,0,0
2009,7,16,87,56,0,0,0
2009,7,17,89,53,0,0,0
2009,7,18,84,55,0,0,0
2009,7,19,92,55,-999,0,0
2009,7,20,88,58,0.11,0,0
2009,7,21,84,54,0.07,0,0
2009,7,22,86,55,-999,0,0
2009,7,23,90,54,0,0,0
2009,7,24,95,57,0,0,0
2009,7,25,88,59,0.03,0,0
2009,7,26,81,57,-999,0,0
2009,7,27,83,54,0.11,0,0
2009,7,28,70,52,0.1,0,0
2009,7,29,68,53,0.03,0,0
2009,7,30,57,49,0.52,0,0
2009,7,31,80,47,-999,0,0
2009,8,1,80,49,0.04,0,0
2009,8,2,92,54,0,0,0
2009,8,3,94,60,0,0,0
2009,8,4,89,56,0,0,0
2009,8,5,87,59,0,0,0
2009,8,6,87,62,0.03,0,0
2009,8,7,92,55,0,0,0
2009,8,8,83,56,-999,0,0
2009,8,9,84,58,0,0,0
2009,8,10,84,54,-999,0,0
2009,8,11,89,52,0,0,0
2009,8,12,96,56,0,0,0
2009,8,13,91,54,0,0,0
2009,8,14,81,62,-999,0,0
2009,8,15,79,55,-999,0,0
2009,8,16,79,47,-999,0,0
2009,8,17,75,46,0.11,0,0
2009,8,18,76,49,-999,0,0
2009,8,19,84,58,0,0,0
2009,8,20,82,48,0,0,0
2009,8,21,86,49,0,0,0
2009,8,22,94,53,0,0,0
2009,8,23,92,61,0,0,0
2009,8,24,86,59,0.15,0,0
2009,8,25,76,55,-999,0,0
2009,8,26,82,51,-999,0,0
2009,8,27,88,53,0,0,0
2009,8,28,84,54,0,0,0
2009,8,29,81,50,-999,0,0
2009,8,30,71,56,-999,0,0
2009,8,31,83,50,-999,0,0
2009,9,1,89,55,0,0,0
2009,9,2,86,55,0,0,0
2009,9,3,86,54,0,0,0
2009,9,4,86,49,0,0,0
2009,9,5,85,49,0,0,0
2009,9,6,80,51,0.01,0,0
2009,9,7,89,54,0,0,0
2009,9,8,87,53,-999,0,0
2009,9,9,81,50,0,0,0
2009,9,10,87,52,0,0,0
2009,9,11,77,54,0,0,0
2009,9,12,69,48,0.05,0,0
2009,9,13,73,41,0.06,0,0
2009,9,14,82,50,-999,0,0
2009,9,15,83,53,0,0,0
2009,9,16,79,54,0,0,0
2009,9,17,77,50,0,0,0
2009,9,18,78,44,0,0,0
2009,9,19,79,43,0,0,0
2009,9,20,81,50,0,0,0
2009,9,21,67,40,0.22,0,0
2009,9,22,52,38,-999,0,0
2009,9,23,52,43,0.03,0,0
2009,9,24,65,38,-999,0,0
2009,9,25,65,43,0.05,0,0
2009,9,26,86,43,0,0,0
2009,9,27,84,57,0,0,0
2009,9,28,74,36,0,0,0
2009,9,29,87,41,0,0,0
2009,9,30,82,50,0,0,0
2009,10,1,63,38,0,0,0
2009,10,2,64,29,0,0,0
2009,10,3,62,30,0,0,0
2009,10,4,54,37,0.01,0,0
2009,10,5,53,39,0.25,-999,0
2009,10,6,64,28,0,0,0
2009,10,7,63,34,0,0,0
2009,10,8,54,32,0.22,-999,0
2009,10,9,51,31,0.01,-999,0
2009,10,10,43,15,0.25,5,3
2009,10,11,29,23,-999,-999,1
2009,10,12,46,23,0,0,0
2009,10,13,51,33,0,0,0
2009,10,14,69,32,0,0,0
2009,10,15,68,43,0,0,0
2009,10,16,65,34,0,0,0
2009,10,17,69,32,0,0,0
2009,10,18,83,42,0,0,0
2009,10,19,74,50,0,0,0
2009,10,20,62,37,-999,0,0
2009,10,21,45,32,0.39,0,0
2009,10,22,52,31,0,0,0
2009,10,23,56,29,0,0,0
2009,10,24,64,40,-999,0,0
2009,10,25,51,31,0.15,2,1
2009,10,26,58,19,0.12,1,-999
2009,10,27,63,37,0.01,0,0
2009,10,28,44,27,1.57,17,14
2009,10,29,33,23,0.28,6,15
2009,10,30,55,19,-999,-999,8
2009,10,31,61,38,0,0,3
2009,11,1,66,40,0,0,-999
2009,11,2,49,33,0,0,0
2009,11,3,70,28,0,0,0
2009,11,4,58,30,0,0,0
